id,status_group
2345,non functional
2346,functional
2347,non functional
2348,non functional
2349,functional
2350,functional
2351,functional
2352,functional
2353,non functional
2354,functional
2355,functional
2356,functional
2357,functional
2358,functional
2359,non functional
2360,functional
2361,functional
2362,functional
2363,functional
2364,functional
2365,functional
2366,non functional
2367,functional
2368,functional
2369,non functional
2370,functional
2371,functional
2372,non functional
2373,functional
2374,functional
2375,non functional
2376,functional
2377,functional
2378,functional
2379,functional
2380,functional
2381,functional
2382,functional
2383,non functional
2384,functional
2385,functional
2386,functional
2387,non functional
2388,non functional
2389,functional
2390,functional
2391,non functional
2392,non functional
2393,non functional
2394,non functional
2395,non functional
2396,non functional
2397,functional
2398,functional
2399,functional
2400,functional
2401,functional
2402,functional
2403,non functional
2404,functional
2405,functional
2406,functional
2407,non functional
2408,functional
2409,non functional
2410,functional
2411,functional
2412,functional
2413,non functional
2414,functional
2415,functional
2416,functional
2417,functional
2418,functional
2419,functional
2420,non functional
2421,functional
2422,functional
2423,functional
2424,functional
2425,functional
2426,functional
2427,non functional
2428,functional
2429,functional
2430,functional
2431,functional
2432,non functional
2433,non functional
2434,functional
2435,non functional
2436,functional
2437,non functional
2438,functional
2439,functional
2440,functional
2441,functional
2442,functional
2443,functional
2444,functional
2445,non functional
2446,functional
2447,functional
2448,functional
2449,functional
2450,functional
2451,functional
2452,non functional
2453,functional
2454,functional
2455,functional
2456,functional
2457,non functional
2458,non functional
2459,functional
2460,non functional
2461,functional
2462,non functional
2463,functional
2464,functional
2465,functional
2466,functional
2467,non functional
2468,non functional
2469,non functional
2470,functional
2471,functional
2472,functional
2473,functional
2474,functional
2475,functional
2476,functional
2477,functional
2478,functional
2479,functional
2480,functional
2481,functional
2482,non functional
2483,functional
2484,functional
2485,non functional
2486,functional
2487,functional
2488,functional
2489,functional
2490,functional
2491,functional
2492,functional
2493,functional
2494,non functional
2495,functional
2496,functional
2497,functional
2498,non functional
2499,non functional
2500,functional
2501,functional
2502,functional
2503,functional
2504,functional
2505,functional
2506,functional
2507,non functional
2508,non functional
2509,functional
2510,functional
2511,non functional
2512,functional
2513,functional
2514,non functional
2515,functional
2516,functional
2517,functional
2518,non functional
2519,functional
2520,functional
2521,functional
2522,functional
2523,functional
2524,functional
2525,non functional
2526,functional
2527,functional
2528,non functional
2529,functional
2530,functional
2531,functional
2532,non functional
2533,functional
2534,non functional
2535,functional
2536,non functional
2537,functional
2538,non functional
2539,non functional
2540,functional
2541,non functional
2542,functional
2543,non functional
2544,functional
2545,functional
2546,functional
2547,functional
2548,non functional
2549,non functional
2550,non functional
2551,non functional
2552,non functional
2553,non functional
2554,functional
2555,functional
2556,functional
2557,functional
2558,non functional
2559,functional
2560,functional
2561,functional
2562,functional
2563,functional
2564,non functional
2565,non functional
2566,non functional
2567,functional
2568,functional
2569,non functional
2570,functional
2571,functional
2572,non functional
2573,functional
2574,functional
2575,functional
2576,functional
2577,functional
2578,non functional
2579,functional
2580,non functional
2581,functional
2582,non functional
2583,non functional
2584,functional
2585,functional
2586,non functional
2587,functional
2588,functional
2589,functional
2590,non functional
2591,non functional
2592,functional
2593,non functional
2594,functional
2595,functional
2596,non functional
2597,functional
2598,functional
2599,non functional
2600,functional
2601,functional
2602,functional
2603,functional
2604,functional
2605,functional
2606,functional
2607,functional
2608,functional
2609,functional
2610,non functional
2611,functional
2612,non functional
2613,non functional
2614,functional
2615,functional
2616,non functional
2617,non functional
2618,non functional
2619,non functional
2620,non functional
2621,functional
2622,non functional
2623,non functional
2624,non functional
2625,functional
2626,non functional
2627,functional
2628,functional
2629,functional
2630,non functional
